sample_id,timestamp,amplitude_mean,amplitude_std,phase_mean,phase_std,label
crawling_7,16,0.079,0.128,0.354,0.176,crawling
crawling_7,17,0.18,0.089,0.274,0.219,crawling
crawling_7,18,0.145,0.103,0.457,0.208,crawling
crawling_7,19,0.121,0.081,0.29,0.243,crawling
crawling_8,0,0.569,0.271,0.22,0.325,crawling
crawling_8,1,0.66,0.27,0.175,0.293,crawling
crawling_8,2,0.568,0.27,0.095,0.29,crawling
crawling_8,3,0.702,0.286,0.115,0.291,crawling
crawling_8,4,0.578,0.269,0.214,0.306,crawling
crawling_8,5,0.744,0.294,0.172,0.306,crawling
crawling_8,6,0.61,0.247,0.227,0.313,crawling
crawling_8,7,0.608,0.275,0.224,0.309,crawling
crawling_8,8,0.547,0.275,0.153,0.315,crawling
crawling_8,9,0.671,0.296,0.106,0.277,crawling
crawling_8,10,0.675,0.258,0.085,0.303,crawling
crawling_8,11,0.592,0.306,0.176,0.296,crawling
crawling_8,12,0.601,0.302,0.179,0.284,crawling
crawling_8,13,0.58,0.268,0.113,0.313,crawling
crawling_8,14,0.529,0.267,0.192,0.299,crawling
crawling_8,15,0.584,0.283,0.117,0.292,crawling
crawling_8,16,0.652,0.279,0.128,0.317,crawling
crawling_8,17,0.624,0.285,0.238,0.315,crawling
crawling_8,18,0.676,0.274,0.201,0.297,crawling
crawling_8,19,0.559,0.276,0.174,0.304,crawling
crawling_9,0,0.622,0.27,0.183,0.173,crawling
crawling_9,1,0.602,0.307,0.14,0.149,crawling
crawling_9,2,0.631,0.302,0.078,0.162,crawling
crawling_9,3,0.573,0.27,0.196,0.207,crawling
crawling_9,4,0.612,0.291,0.1,0.192,crawling
crawling_9,5,0.677,0.284,0.054,0.208,crawling
crawling_9,6,0.5,0.276,0.098,0.146,crawling
crawling_9,7,0.645,0.313,0.081,0.203,crawling
crawling_9,8,0.662,0.294,0.088,0.222,crawling
crawling_9,9,0.626,0.301,0.178,0.183,crawling
crawling_9,10,0.564,0.297,0.162,0.137,crawling
crawling_9,11,0.575,0.323,0.085,0.208,crawling
crawling_9,12,0.66,0.294,0.082,0.171,crawling
crawling_9,13,0.723,0.333,0.116,0.165,crawling
crawling_9,14,0.595,0.301,0.048,0.179,crawling
crawling_9,15,0.656,0.26,0.151,0.205,crawling
crawling_9,16,0.561,0.33,0.076,0.186,crawling
crawling_9,17,0.574,0.29,0.079,0.191,crawling
crawling_9,18,0.632,0.295,0.042,0.185,crawling
crawling_9,19,0.611,0.291,0.204,0.146,crawling
crawling_10,0,0.373,0.139,0.252,0.285,crawling
crawling_10,1,0.461,0.111,0.21,0.294,crawling
crawling_10,2,0.355,0.077,0.207,0.296,crawling
crawling_10,3,0.435,0.137,0.128,0.284,crawling
crawling_10,4,0.455,0.093,0.272,0.275,crawling
crawling_10,5,0.576,0.076,0.297,0.27,crawling
crawling_10,6,0.341,0.109,0.242,0.298,crawling
crawling_10,7,0.508,0.148,0.18,0.3,crawling
crawling_10,8,0.442,0.107,0.218,0.263,crawling
crawling_10,9,0.424,0.105,0.177,0.287,crawling
crawling_10,10,0.453,0.116,0.297,0.272,crawling
crawling_10,11,0.407,0.133,0.222,0.279,crawling
crawling_10,12,0.296,0.12,0.137,0.253,crawling
crawling_10,13,0.355,0.099,0.201,0.268,crawling
crawling_10,14,0.455,0.124,0.134,0.279,crawling
crawling_10,15,0.438,0.113,0.226,0.281,crawling
crawling_10,16,0.46,0.088,0.216,0.308,crawling
crawling_10,17,0.493,0.137,0.255,0.311,crawling
crawling_10,18,0.518,0.117,0.18,0.272,crawling
crawling_10,19,0.577,0.088,0.205,0.249,crawling
crawling_11,0,0.239,0.19,0.277,0.198,crawling
crawling_11,1,0.2,0.169,0.294,0.216,crawling
crawling_11,2,0.27,0.149,0.281,0.219,crawling
crawling_11,3,0.137,0.126,0.307,0.211,crawling
crawling_11,4,0.172,0.154,0.258,0.183,crawling
crawling_11,5,0.243,0.142,0.283,0.183,crawling
crawling_11,6,0.136,0.183,0.27,0.205,crawling
crawling_11,7,0.133,0.151,0.334,0.253,crawling
crawling_11,8,0.11,0.161,0.317,0.188,crawling
crawling_11,9,0.251,0.148,0.304,0.19,crawling
crawling_11,10,0.269,0.152,0.279,0.22,crawling
crawling_11,11,0.157,0.167,0.205,0.179,crawling
crawling_11,12,0.228,0.146,0.269,0.211,crawling
crawling_11,13,0.179,0.182,0.307,0.21,crawling
crawling_11,14,0.27,0.172,0.373,0.219,crawling
crawling_11,15,0.182,0.191,0.309,0.193,crawling
crawling_11,16,0.222,0.188,0.319,0.237,crawling
crawling_11,17,0.263,0.176,0.245,0.197,crawling
crawling_11,18,0.212,0.179,0.328,0.204,crawling
crawling_11,19,0.214,0.18,0.253,0.235,crawling
crawling_12,0,0.51,0.138,0.788,0.214,crawling
crawling_12,1,0.475,0.151,0.706,0.198,crawling
crawling_12,2,0.534,0.15,0.784,0.19,crawling
crawling_12,3,0.537,0.117,0.848,0.196,crawling
crawling_12,4,0.415,0.107,0.763,0.201,crawling
crawling_12,5,0.59,0.11,0.763,0.177,crawling
crawling_12,6,0.467,0.164,0.704,0.21,crawling
crawling_12,7,0.512,0.13,0.787,0.175,crawling
crawling_12,8,0.575,0.169,0.763,0.247,crawling
crawling_12,9,0.472,0.139,0.832,0.189,crawling
crawling_12,10,0.423,0.098,0.864,0.188,crawling
crawling_12,11,0.483,0.108,0.808,0.183,crawling
crawling_12,12,0.467,0.137,0.707,0.195,crawling
crawling_12,13,0.562,0.139,0.767,0.202,crawling
crawling_12,14,0.472,0.171,0.72,0.202,crawling
crawling_12,15,0.498,0.151,0.816,0.198,crawling
crawling_12,16,0.506,0.137,0.647,0.166,crawling
crawling_12,17,0.462,0.119,0.701,0.213,crawling
crawling_12,18,0.492,0.126,0.698,0.197,crawling
crawling_12,19,0.361,0.127,0.764,0.203,crawling
crawling_13,0,0.154,0.007,0.516,0.142,crawling
crawling_13,1,0.209,0.007,0.49,0.12,crawling
crawling_13,2,0.237,0.078,0.445,0.107,crawling
crawling_13,3,0.284,0.053,0.383,0.102,crawling
crawling_13,4,0.281,0.081,0.516,0.094,crawling
crawling_13,5,0.156,0.068,0.517,0.085,crawling
crawling_13,6,0.196,0.03,0.508,0.084,crawling
crawling_13,7,0.176,0.009,0.532,0.095,crawling
crawling_13,8,0.23,0.052,0.491,0.099,crawling
crawling_13,9,0.216,0.025,0.543,0.108,crawling
crawling_13,10,0.179,0.045,0.542,0.075,crawling
crawling_13,11,0.283,0.031,0.495,0.122,crawling
crawling_13,12,0.178,0.043,0.462,0.072,crawling
crawling_13,13,0.156,0.035,0.433,0.134,crawling
crawling_13,14,0.266,0.05,0.487,0.107,crawling
crawling_13,15,0.147,0.043,0.499,0.113,crawling
crawling_13,16,0.291,0.011,0.474,0.108,crawling
crawling_13,17,0.16,0.02,0.505,0.095,crawling
crawling_13,18,0.272,0.007,0.537,0.115,crawling
crawling_13,19,0.178,0.005,0.376,0.086,crawling
crawling_14,0,0.846,0.24,0.469,0.339,crawling
crawling_14,1,0.74,0.25,0.401,0.322,crawling
crawling_14,2,0.779,0.254,0.497,0.372,crawling
crawling_14,3,0.849,0.267,0.45,0.328,crawling
crawling_14,4,0.796,0.264,0.507,0.367,crawling
crawling_14,5,0.85,0.231,0.417,0.362,crawling
crawling_14,6,0.846,0.249,0.43,0.367,crawling
crawling_14,7,0.732,0.284,0.39,0.315,crawling
crawling_14,8,0.789,0.286,0.463,0.368,crawling
crawling_14,9,0.79,0.249,0.357,0.308,crawling
crawling_14,10,0.798,0.278,0.451,0.365,crawling
crawling_14,11,0.867,0.259,0.428,0.337,crawling
crawling_14,12,0.889,0.263,0.387,0.329,crawling
crawling_14,13,0.851,0.231,0.526,0.298,crawling
crawling_14,14,0.859,0.262,0.44,0.349,crawling
crawling_14,15,0.883,0.266,0.389,0.319,crawling
crawling_14,16,0.797,0.252,0.358,0.352,crawling
crawling_14,17,0.759,0.252,0.47,0.383,crawling
crawling_14,18,0.833,0.238,0.452,0.354,crawling
crawling_14,19,0.721,0.26,0.527,0.354,crawling
crawling_15,0,0.581,0.027,0.48,0.098,crawling
crawling_15,1,0.625,0.006,0.454,0.086,crawling
crawling_15,2,0.573,0.033,0.435,0.105,crawling
crawling_15,3,0.656,0.017,0.395,0.068,crawling
crawling_15,4,0.613,0.018,0.418,0.095,crawling
crawling_15,5,0.748,0.027,0.416,0.14,crawling
crawling_15,6,0.64,0.004,0.512,0.103,crawling
crawling_15,7,0.625,0.014,0.421,0.081,crawling
crawling_15,8,0.636,0.01,0.455,0.109,crawling
crawling_15,9,0.685,0.033,0.434,0.112,crawling
crawling_15,10,0.667,0.017,0.43,0.081,crawling
crawling_15,11,0.667,0.024,0.441,0.051,crawling
crawling_15,12,0.575,0.007,0.509,0.116,crawling
crawling_15,13,0.614,0.025,0.498,0.099,crawling
crawling_15,14,0.573,0.006,0.449,0.077,crawling
crawling_15,15,0.66,0.016,0.476,0.107,crawling
crawling_15,16,0.679,0.007,0.464,0.094,crawling
crawling_15,17,0.613,0.037,0.352,0.119,crawling
crawling_15,18,0.611,0.005,0.467,0.072,crawling
crawling_15,19,0.601,0.007,0.443,0.086,crawling
crawling_16,0,0.554,0.189,0.452,0.137,crawling
crawling_16,1,0.474,0.169,0.424,0.14,crawling
crawling_16,2,0.436,0.174,0.422,0.146,crawling
crawling_16,3,0.477,0.183,0.539,0.174,crawling
crawling_16,4,0.385,0.161,0.47,0.151,crawling
crawling_16,5,0.429,0.158,0.491,0.144,crawling
crawling_16,6,0.53,0.187,0.502,0.146,crawling
crawling_16,7,0.514,0.191,0.373,0.173,crawling
crawling_16,8,0.401,0.156,0.473,0.156,crawling
crawling_16,9,0.362,0.177,0.524,0.162,crawling
crawling_16,10,0.477,0.172,0.454,0.134,crawling
crawling_16,11,0.46,0.16,0.506,0.145,crawling
crawling_16,12,0.536,0.182,0.52,0.16,crawling
crawling_16,13,0.424,0.161,0.473,0.142,crawling
crawling_16,14,0.478,0.196,0.584,0.146,crawling
crawling_16,15,0.516,0.195,0.391,0.143,crawling
crawling_16,16,0.56,0.165,0.423,0.138,crawling
crawling_16,17,0.508,0.159,0.59,0.133,crawling
crawling_16,18,0.454,0.176,0.53,0.142,crawling
crawling_16,19,0.536,0.16,0.559,0.153,crawling
crawling_17,0,0.247,0.266,0.522,0.367,crawling
crawling_17,1,0.283,0.26,0.559,0.332,crawling
crawling_17,2,0.171,0.289,0.604,0.349,crawling
crawling_17,3,0.189,0.293,0.529,0.349,crawling
crawling_17,4,0.275,0.242,0.587,0.31,crawling
crawling_17,5,0.267,0.27,0.486,0.354,crawling
crawling_17,6,0.224,0.263,0.484,0.337,crawling
crawling_17,7,0.145,0.262,0.553,0.321,crawling
crawling_17,8,0.227,0.313,0.539,0.343,crawling
crawling_17,9,0.306,0.259,0.606,0.362,crawling
crawling_17,10,0.248,0.309,0.561,0.329,crawling
crawling_17,11,0.26,0.306,0.602,0.341,crawling
crawling_17,12,0.17,0.287,0.594,0.361,crawling
crawling_17,13,0.184,0.289,0.481,0.36,crawling
crawling_17,14,0.166,0.299,0.489,0.361,crawling
crawling_17,15,0.222,0.267,0.581,0.329,crawling
crawling_17,16,0.243,0.278,0.461,0.321,crawling
crawling_17,17,0.184,0.31,0.592,0.373,crawling
crawling_17,18,0.288,0.272,0.537,0.332,crawling
crawling_17,19,0.172,0.246,0.546,0.315,crawling
crawling_18,0,0.61,0.16,0.597,0.029,crawling
crawling_18,1,0.553,0.135,0.625,0.001,crawling
crawling_18,2,0.613,0.126,0.631,0.029,crawling
crawling_18,3,0.503,0.166,0.629,0.027,crawling
crawling_18,4,0.6,0.109,0.517,0.062,crawling
crawling_18,5,0.553,0.117,0.548,0.017,crawling
crawling_18,6,0.556,0.147,0.592,0.035,crawling
crawling_18,7,0.632,0.163,0.606,0.059,crawling
crawling_18,8,0.545,0.129,0.643,0.039,crawling
crawling_18,9,0.571,0.142,0.552,0.053,crawling
crawling_18,10,0.613,0.17,0.622,0.047,crawling
crawling_18,11,0.571,0.151,0.643,0.028,crawling
crawling_18,12,0.583,0.138,0.55,0.031,crawling
crawling_18,13,0.524,0.17,0.515,0.038,crawling
crawling_18,14,0.571,0.118,0.561,0.041,crawling
crawling_18,15,0.586,0.15,0.616,0.034,crawling
crawling_18,16,0.565,0.159,0.629,0.022,crawling
crawling_18,17,0.54,0.141,0.566,0.064,crawling
crawling_18,18,0.593,0.132,0.553,0.043,crawling
crawling_18,19,0.519,0.14,0.65,0.024,crawling
crawling_19,0,0.563,0.184,0.041,0.044,crawling
crawling_19,1,0.606,0.198,0.073,0.093,crawling
crawling_19,2,0.64,0.212,0.0,0.074,crawling
crawling_19,3,0.686,0.142,0.089,0.062,crawling
crawling_19,4,0.557,0.218,0.141,0.081,crawling
crawling_19,5,0.581,0.183,0.062,0.083,crawling
crawling_19,6,0.58,0.196,0.196,0.087,crawling
crawling_19,7,0.657,0.173,0.02,0.067,crawling
crawling_19,8,0.55,0.234,0.126,0.055,crawling
crawling_19,9,0.689,0.202,0.184,0.068,crawling
crawling_19,10,0.628,0.23,0.119,0.076,crawling
crawling_19,11,0.593,0.212,0.014,0.068,crawling
crawling_19,12,0.544,0.167,0.058,0.091,crawling
crawling_19,13,0.646,0.2,0.142,0.054,crawling
crawling_19,14,0.504,0.158,0.0,0.082,crawling
crawling_19,15,0.568,0.211,0.137,0.043,crawling
crawling_19,16,0.624,0.213,0.012,0.093,crawling
crawling_19,17,0.585,0.194,0.161,0.076,crawling
crawling_19,18,0.646,0.229,0.023,0.09,crawling
crawling_19,19,0.575,0.191,0.041,0.053,crawling
clapping_0,0,0.526,0.263,0.724,0.118,clapping
clapping_0,1,0.559,0.262,0.764,0.104,clapping
clapping_0,2,0.507,0.24,0.771,0.109,clapping
clapping_0,3,0.55,0.29,0.698,0.081,clapping
clapping_0,4,0.543,0.276,0.709,0.138,clapping
clapping_0,5,0.415,0.292,0.761,0.118,clapping
clapping_0,6,0.373,0.295,0.67,0.098,clapping
clapping_0,7,0.531,0.278,0.754,0.126,clapping
clapping_0,8,0.581,0.274,0.742,0.087,clapping
clapping_0,9,0.502,0.287,0.764,0.123,clapping
clapping_0,10,0.514,0.288,0.664,0.13,clapping
clapping_0,11,0.527,0.303,0.646,0.144,clapping
clapping_0,12,0.522,0.262,0.731,0.095,clapping
clapping_0,13,0.536,0.255,0.687,0.118,clapping
clapping_0,14,0.495,0.254,0.653,0.098,clapping
clapping_0,15,0.605,0.252,0.685,0.112,clapping
clapping_0,16,0.521,0.314,0.714,0.115,clapping
clapping_0,17,0.587,0.288,0.733,0.105,clapping
clapping_0,18,0.641,0.267,0.7,0.096,clapping
clapping_0,19,0.453,0.286,0.604,0.108,clapping
clapping_1,0,0.457,0.133,0.047,0.259,clapping
clapping_1,1,0.521,0.15,0.0,0.271,clapping
clapping_1,2,0.432,0.151,0.024,0.284,clapping
clapping_1,3,0.636,0.145,0.123,0.257,clapping
clapping_1,4,0.5,0.186,0.08,0.263,clapping
clapping_1,5,0.583,0.157,0.05,0.237,clapping
clapping_1,6,0.535,0.164,0.048,0.281,clapping
clapping_1,7,0.568,0.134,0.0,0.26,clapping
clapping_1,8,0.522,0.158,0.018,0.251,clapping
clapping_1,9,0.601,0.154,0.019,0.264,clapping
clapping_1,10,0.617,0.157,0.083,0.248,clapping
clapping_1,11,0.6,0.198,0.014,0.24,clapping
clapping_1,12,0.557,0.169,0.049,0.242,clapping
clapping_1,13,0.543,0.163,0.033,0.276,clapping
clapping_1,14,0.607,0.156,0.052,0.28,clapping
clapping_1,15,0.506,0.132,0.04,0.254,clapping
clapping_1,16,0.508,0.188,0.162,0.256,clapping
clapping_1,17,0.553,0.148,0.109,0.289,clapping
clapping_1,18,0.46,0.161,0.0,0.299,clapping
clapping_1,19,0.57,0.135,0.042,0.258,clapping
clapping_2,0,0.753,0.184,0.558,0.207,clapping
clapping_2,1,0.734,0.195,0.596,0.233,clapping
clapping_2,2,0.678,0.189,0.563,0.178,clapping
clapping_2,3,0.646,0.21,0.492,0.16,clapping
clapping_2,4,0.71,0.166,0.6,0.133,clapping
clapping_2,5,0.586,0.191,0.569,0.2,clapping
clapping_2,6,0.675,0.197,0.584,0.156,clapping
clapping_2,7,0.679,0.177,0.559,0.171,clapping
clapping_2,8,0.632,0.205,0.563,0.197,clapping
clapping_2,9,0.592,0.2,0.517,0.19,clapping
clapping_2,10,0.71,0.212,0.52,0.191,clapping
clapping_2,11,0.596,0.167,0.491,0.172,clapping
clapping_2,12,0.706,0.142,0.621,0.176,clapping
clapping_2,13,0.594,0.203,0.609,0.185,clapping
clapping_2,14,0.727,0.174,0.534,0.155,clapping
clapping_2,15,0.758,0.214,0.697,0.164,clapping
clapping_2,16,0.636,0.199,0.624,0.166,clapping
clapping_2,17,0.679,0.203,0.557,0.16,clapping
clapping_2,18,0.666,0.198,0.554,0.192,clapping
clapping_2,19,0.76,0.185,0.535,0.157,clapping
clapping_3,0,0.157,0.221,0.7,0.342,clapping
clapping_3,1,0.122,0.208,0.782,0.356,clapping
clapping_3,2,0.191,0.21,0.866,0.318,clapping
clapping_3,3,0.114,0.214,0.788,0.361,clapping
clapping_3,4,0.129,0.209,0.932,0.318,clapping
clapping_3,5,0.149,0.22,0.874,0.326,clapping
clapping_3,6,0.119,0.194,0.899,0.327,clapping
clapping_3,7,0.149,0.19,0.862,0.336,clapping
clapping_3,8,0.095,0.18,0.727,0.316,clapping
clapping_3,9,0.185,0.225,0.861,0.344,clapping
clapping_3,10,0.139,0.214,0.841,0.369,clapping
clapping_3,11,0.14,0.226,0.87,0.347,clapping
clapping_3,12,0.045,0.217,0.82,0.324,clapping
clapping_3,13,0.071,0.199,0.828,0.306,clapping
clapping_3,14,0.072,0.209,0.87,0.336,clapping
clapping_3,15,0.203,0.197,0.824,0.314,clapping
clapping_3,16,0.067,0.236,0.883,0.305,clapping
clapping_3,17,0.153,0.197,0.813,0.324,clapping
clapping_3,18,0.164,0.215,0.847,0.33,clapping
clapping_3,19,0.137,0.218,0.85,0.334,clapping
clapping_4,0,0.734,0.132,0.758,0.105,clapping
clapping_4,1,0.709,0.142,0.643,0.102,clapping
clapping_4,2,0.826,0.136,0.792,0.104,clapping
clapping_4,3,0.783,0.148,0.669,0.148,clapping
clapping_4,4,0.813,0.108,0.726,0.135,clapping
clapping_4,5,0.758,0.111,0.742,0.172,clapping
clapping_4,6,0.768,0.172,0.69,0.132,clapping
clapping_4,7,0.826,0.14,0.713,0.142,clapping
clapping_4,8,0.882,0.146,0.702,0.124,clapping
clapping_4,9,0.914,0.143,0.698,0.105,clapping
clapping_4,10,0.696,0.148,0.761,0.12,clapping
clapping_4,11,0.787,0.117,0.735,0.137,clapping
clapping_4,12,0.761,0.174,0.686,0.133,clapping
clapping_4,13,0.83,0.139,0.718,0.099,clapping
clapping_4,14,0.856,0.137,0.755,0.141,clapping
clapping_4,15,0.756,0.136,0.795,0.105,clapping
clapping_4,16,0.894,0.126,0.669,0.13,clapping
clapping_4,17,0.898,0.102,0.721,0.137,clapping
clapping_4,18,0.789,0.148,0.692,0.116,clapping
clapping_4,19,0.78,0.118,0.726,0.12,clapping
clapping_5,0,0.701,0.2,0.774,0.035,clapping
clapping_5,1,0.856,0.205,0.628,0.03,clapping
clapping_5,2,0.799,0.233,0.638,0.055,clapping
clapping_5,3,0.842,0.211,0.579,0.058,clapping
clapping_5,4,0.867,0.204,0.521,0.064,clapping
clapping_5,5,0.782,0.168,0.574,0.076,clapping
clapping_5,6,0.755,0.186,0.656,0.044,clapping
clapping_5,7,0.797,0.2,0.598,0.046,clapping
clapping_5,8,0.814,0.205,0.654,0.095,clapping
clapping_5,9,0.828,0.221,0.65,0.061,clapping
clapping_5,10,0.77,0.22,0.652,0.061,clapping
clapping_5,11,0.8,0.204,0.805,0.043,clapping
clapping_5,12,0.758,0.218,0.628,0.051,clapping
clapping_5,13,0.738,0.214,0.683,0.05,clapping
clapping_5,14,0.828,0.167,0.622,0.053,clapping
clapping_5,15,0.733,0.169,0.642,0.07,clapping
clapping_5,16,0.856,0.193,0.694,0.069,clapping
clapping_5,17,0.853,0.197,0.568,0.058,clapping
clapping_5,18,0.741,0.19,0.643,0.05,clapping
clapping_5,19,0.799,0.218,0.639,0.064,clapping
clapping_6,0,0.722,0.155,0.085,0.062,clapping
clapping_6,1,0.692,0.139,0.143,0.043,clapping
clapping_6,2,0.715,0.177,0.086,0.082,clapping
clapping_6,3,0.702,0.136,0.024,0.091,clapping
clapping_6,4,0.674,0.172,0.054,0.091,clapping
clapping_6,5,0.842,0.123,0.049,0.081,clapping
clapping_6,6,0.757,0.172,0.075,0.105,clapping
clapping_6,7,0.737,0.133,0.091,0.041,clapping
clapping_6,8,0.811,0.144,0.128,0.056,clapping
clapping_6,9,0.7,0.119,0.134,0.091,clapping
clapping_6,10,0.685,0.126,0.144,0.032,clapping
clapping_6,11,0.792,0.139,0.049,0.07,clapping
clapping_6,12,0.679,0.143,0.121,0.017,clapping
clapping_6,13,0.813,0.158,0.039,0.045,clapping
clapping_6,14,0.781,0.169,0.173,0.051,clapping
clapping_6,15,0.746,0.165,0.138,0.088,clapping
clapping_6,16,0.695,0.155,0.073,0.064,clapping
clapping_6,17,0.766,0.124,0.159,0.042,clapping
clapping_6,18,0.716,0.182,0.12,0.072,clapping
clapping_6,19,0.672,0.136,0.151,0.053,clapping
clapping_7,0,0.684,0.106,0.498,0.053,clapping
clapping_7,1,0.628,0.115,0.491,0.084,clapping
clapping_7,2,0.671,0.084,0.512,0.056,clapping
clapping_7,3,0.733,0.098,0.51,0.092,clapping
clapping_7,4,0.708,0.139,0.587,0.046,clapping
clapping_7,5,0.732,0.136,0.601,0.084,clapping
clapping_7,6,0.731,0.1,0.482,0.057,clapping
clapping_7,7,0.599,0.132,0.51,0.09,clapping
clapping_7,8,0.621,0.127,0.499,0.038,clapping
clapping_7,9,0.764,0.128,0.535,0.065,clapping
clapping_7,10,0.704,0.11,0.484,0.056,clapping
clapping_7,11,0.78,0.159,0.602,0.074,clapping
clapping_7,12,0.665,0.09,0.487,0.053,clapping
clapping_7,13,0.79,0.142,0.561,0.045,clapping
clapping_7,14,0.727,0.101,0.416,0.07,clapping
clapping_7,15,0.64,0.089,0.512,0.054,clapping
clapping_7,16,0.68,0.104,0.43,0.095,clapping
clapping_7,17,0.633,0.087,0.508,0.062,clapping
clapping_7,18,0.755,0.111,0.552,0.07,clapping
clapping_7,19,0.694,0.112,0.427,0.059,clapping
clapping_8,0,0.426,0.197,0.471,0.095,clapping
clapping_8,1,0.385,0.149,0.537,0.104,clapping
clapping_8,2,0.401,0.169,0.539,0.088,clapping
clapping_8,3,0.503,0.13,0.579,0.071,clapping
clapping_8,4,0.51,0.162,0.528,0.071,clapping
clapping_8,5,0.496,0.181,0.512,0.06,clapping
clapping_8,6,0.49,0.127,0.473,0.061,clapping
clapping_8,7,0.434,0.129,0.441,0.06,clapping
clapping_8,8,0.487,0.13,0.521,0.122,clapping
clapping_8,9,0.452,0.162,0.491,0.126,clapping
clapping_8,10,0.428,0.151,0.604,0.079,clapping
clapping_8,11,0.457,0.15,0.524,0.09,clapping
clapping_8,12,0.483,0.143,0.5,0.07,clapping
clapping_8,13,0.385,0.124,0.553,0.101,clapping
clapping_8,14,0.498,0.108,0.526,0.061,clapping
clapping_8,15,0.462,0.147,0.568,0.082,clapping
clapping_8,16,0.36,0.136,0.539,0.084,clapping
clapping_8,17,0.385,0.125,0.541,0.055,clapping
clapping_8,18,0.371,0.147,0.514,0.065,clapping
clapping_8,19,0.42,0.156,0.502,0.084,clapping
clapping_9,0,0.65,0.045,0.653,0.294,clapping
clapping_9,1,0.566,0.01,0.641,0.316,clapping
clapping_9,2,0.549,0.027,0.607,0.307,clapping
clapping_9,3,0.558,0.013,0.607,0.313,clapping
clapping_9,4,0.58,0.019,0.654,0.294,clapping
clapping_9,5,0.641,0.008,0.632,0.274,clapping
clapping_9,6,0.568,0.006,0.678,0.318,clapping
clapping_9,7,0.624,0.029,0.597,0.286,clapping
clapping_9,8,0.662,0.057,0.647,0.292,clapping
clapping_9,9,0.654,0.014,0.653,0.33,clapping
clapping_9,10,0.543,0.045,0.667,0.302,clapping
clapping_9,11,0.535,0.013,0.656,0.274,clapping
clapping_9,12,0.592,0.039,0.69,0.275,clapping
clapping_9,13,0.651,0.062,0.662,0.282,clapping
clapping_9,14,0.569,0.027,0.655,0.303,clapping
clapping_9,15,0.599,0.026,0.654,0.293,clapping
clapping_9,16,0.568,0.016,0.737,0.332,clapping
clapping_9,17,0.613,0.054,0.681,0.306,clapping
clapping_9,18,0.51,0.023,0.624,0.28,clapping
clapping_9,19,0.511,0.038,0.657,0.279,clapping
clapping_10,0,0.623,0.116,0.47,0.05,clapping
clapping_10,1,0.641,0.111,0.517,0.055,clapping
clapping_10,2,0.743,0.158,0.481,0.002,clapping
clapping_10,3,0.663,0.11,0.566,0.054,clapping
clapping_10,4,0.636,0.129,0.576,0.021,clapping
clapping_10,5,0.592,0.104,0.517,0.044,clapping
clapping_10,6,0.655,0.126,0.599,0.06,clapping
clapping_10,7,0.59,0.103,0.509,0.059,clapping
clapping_10,8,0.652,0.147,0.489,0.056,clapping
clapping_10,9,0.751,0.095,0.52,0.029,clapping
clapping_10,10,0.637,0.091,0.565,0.051,clapping
clapping_10,11,0.586,0.123,0.522,0.067,clapping
clapping_10,12,0.576,0.114,0.551,0.04,clapping
clapping_10,13,0.57,0.105,0.574,0.071,clapping
clapping_10,14,0.611,0.081,0.491,0.039,clapping
clapping_10,15,0.655,0.104,0.475,0.07,clapping
clapping_10,16,0.64,0.115,0.426,0.0,clapping
clapping_10,17,0.561,0.097,0.541,0.001,clapping
clapping_10,18,0.713,0.11,0.581,0.031,clapping
clapping_10,19,0.658,0.108,0.553,0.044,clapping
clapping_11,0,0.58,0.209,0.671,0.018,clapping
clapping_11,1,0.67,0.213,0.575,0.046,clapping
clapping_11,2,0.655,0.186,0.569,0.044,clapping
clapping_11,3,0.615,0.194,0.652,0.035,clapping
clapping_11,4,0.613,0.192,0.538,0.016,clapping
clapping_11,5,0.681,0.181,0.542,0.046,clapping
clapping_11,6,0.598,0.16,0.607,0.004,clapping
clapping_11,7,0.626,0.159,0.549,0.052,clapping
clapping_11,8,0.68,0.243,0.628,0.024,clapping
clapping_11,9,0.615,0.249,0.627,0.055,clapping
clapping_11,10,0.678,0.2,0.5,0.046,clapping
clapping_11,11,0.678,0.177,0.547,0.073,clapping
clapping_11,12,0.668,0.236,0.487,0.033,clapping
clapping_11,13,0.597,0.171,0.532,0.049,clapping
clapping_11,14,0.688,0.181,0.462,0.073,clapping
clapping_11,15,0.66,0.173,0.587,0.047,clapping
clapping_11,16,0.658,0.198,0.516,0.058,clapping
clapping_11,17,0.625,0.183,0.606,0.067,clapping
clapping_11,18,0.754,0.216,0.557,0.012,clapping
clapping_11,19,0.745,0.222,0.54,0.061,clapping
clapping_12,0,0.679,0.174,0.563,0.196,clapping
clapping_12,1,0.591,0.155,0.631,0.236,clapping
clapping_12,2,0.663,0.152,0.563,0.199,clapping
clapping_12,3,0.62,0.14,0.595,0.181,clapping
clapping_12,4,0.642,0.13,0.567,0.209,clapping
clapping_12,5,0.648,0.145,0.513,0.196,clapping
clapping_12,6,0.666,0.13,0.69,0.142,clapping
clapping_12,7,0.678,0.152,0.613,0.191,clapping
clapping_12,8,0.667,0.155,0.55,0.194,clapping
